BATTERY,2,99.998891,6881.000000,,
BATTERY,2,99.997926,8769.000000,,
BATTERY,2,99.997700,10177.000000,,
BATTERY,2,99.996788,12130.000000,,
BATTERY,2,99.996114,16314.000000,,
BATTERY,2,99.995143,18395.000000,,
BATTERY,2,99.994834,20314.000000,,
BATTERY,2,99.993934,22074.000000,,
BATTERY,2,99.993324,25864.000000,,
BATTERY,2,99.993324,25864.000000,,
BATTERY,2,99.993242,26370.000000,,
BATTERY,2,99.992271,28451.000000,,
BATTERY,2,99.991609,32560.000000,,
BATTERY,2,99.991004,33744.000000,,
BATTERY,2,99.990932,34192.000000,,
BATTERY,2,99.989960,36273.000000,,
BATTERY,2,99.989553,38801.000000,,
BATTERY,2,99.989553,38801.000000,,
BATTERY,2,99.988960,42483.000000,,
BATTERY,2,99.988960,42483.000000,,
BATTERY,2,99.988908,42804.000000,,
BATTERY,2,99.988303,43988.000000,,
BATTERY,2,99.988231,44436.000000,,
BATTERY,2,99.987260,46517.000000,,
BATTERY,2,99.986904,48725.000000,,
BATTERY,2,99.986904,48725.000000,,
BATTERY,2,99.986596,50640.000000,,
BATTERY,2,99.985990,51824.000000,,
BATTERY,2,99.985918,52272.000000,,
BATTERY,2,99.984947,54353.000000,,
BATTERY,2,99.984617,56401.000000,,
BATTERY,2,99.983646,58482.000000,,
BATTERY,2,99.983195,61280.000000,,
BATTERY,2,99.982590,62464.000000,,
BATTERY,2,99.982131,65312.000000,,
BATTERY,2,99.982131,65312.000000,,
BATTERY,2,99.981904,66721.000000,,
BATTERY,2,99.980933,68802.000000,,
BATTERY,2,99.980526,71330.000000,,
BATTERY,2,99.980526,71330.000000,,
BATTERY,2,99.980216,73251.000000,,
BATTERY,2,99.979611,74435.000000,,
BATTERY,2,99.979539,74883.000000,,
BATTERY,2,99.978568,76964.000000,,
BATTERY,2,99.978109,79812.000000,,
BATTERY,2,99.978109,79812.000000,,
BATTERY,2,99.977976,80640.000000,,
BATTERY,2,99.977370,81824.000000,,
BATTERY,2,99.977144,83232.000000,,
BATTERY,2,99.976172,85313.000000,,
BATTERY,2,99.975765,87841.000000,,
BATTERY,2,99.975765,87841.000000,,
BATTERY,2,99.975160,91600.000000,,
BATTERY,2,99.974554,92784.000000,,
BATTERY,2,99.974379,93872.000000,,
BATTERY,2,99.973408,95953.000000,,
BATTERY,2,99.972898,99121.000000,,
BATTERY,2,99.972898,99121.000000,,
BATTERY,2,99.972653,100640.000000,,
BATTERY,2,99.972048,101824.000000,,
BATTERY,2,99.971383,105952.000000,,
BATTERY,2,99.971383,105952.000000,,
BATTERY,2,99.971104,107681.000000,,
BATTERY,2,99.970133,109762.000000,,
BATTERY,2,99.969958,110850.000000,,
BATTERY,2,99.968986,112931.000000,,
BATTERY,2,99.968832,113891.000000,,
BATTERY,2,99.968227,115075.000000,,
BATTERY,2,99.968160,115491.000000,,
BATTERY,2,99.967195,117379.000000,,
